Store,Dept,Date,WeeklySales
39,4,2013-06-28,46330.45945945946
39,5,2013-07-05,25557.594594594593
39,6,2013-07-12,3092.054054054054
39,7,2013-07-19,39363.08108108108
39,8,2013-07-26,37773.13513513513
39,9,2012-11-02,18882.162162162163
39,10,2012-11-09,16134.108108108108
39,11,2012-11-16,20578.37837837838
39,12,2012-11-23,4780.378378378378
39,13,2012-11-30,60200.05405405405
39,14,2012-12-07,20870.567567567567
39,16,2012-12-14,8550.621621621622
39,17,2012-12-21,13273.72972972973
39,18,2012-12-28,17980.216216216217
39,20,2013-01-04,7206.864864864865
39,21,2013-01-11,7575.054054054054
39,22,2013-01-18,13331.54054054054
39,23,2013-01-25,19920.513513513513
39,24,2013-02-01,7271.1621621621625
39,25,2013-02-08,8550.081081081082
39,26,2013-02-15,12802.54054054054
39,27,2013-02-22,1750.7837837837837
39,28,2013-03-01,864.4864864864865
39,29,2013-03-08,5828.0
39,30,2013-03-15,3383.6216216216217
39,31,2013-03-22,2015.8648648648648
39,32,2013-03-29,5470.648648648648
39,33,2013-04-05,8518.324324324325
39,34,2013-04-12,15773.783783783783
39,35,2013-04-19,1866.081081081081
39,36,2013-04-26,1191.5675675675675
39,38,2013-05-03,49626.16216216216
39,40,2013-05-10,64969.18918918919
39,41,2013-05-17,3460.0810810810813
39,42,2013-05-24,4016.7567567567567
39,44,2013-05-31,4934.864864864865
39,46,2013-06-07,30839.027027027027
39,49,2013-06-14,7959.027027027027
39,52,2013-06-21,2276.5135135135133
39,54,2013-06-28,38.729729729729726
39,55,2013-07-05,21240.594594594593
39,56,2013-07-12,1869.081081081081
39,58,2013-07-19,2721.9189189189187
39,59,2013-07-26,984.7297297297297
39,60,2012-11-02,588.7567567567568
39,67,2012-11-09,10440.054054054053
39,71,2012-11-16,6190.324324324324
39,72,2012-11-23,62470.62162162162
39,74,2012-11-30,22403.054054054053
39,77,2012-12-07,21.54054054054054
39,79,2012-12-14,42670.78378378379
39,80,2012-12-21,12637.594594594595
39,81,2012-12-28,19956.62162162162
39,82,2013-01-04,24322.18918918919
39,83,2013-01-11,5663.7027027027025
39,85,2013-01-18,1524.8918918918919
39,87,2013-01-25,8608.945945945947
39,90,2013-02-01,84308.86486486487
39,91,2013-02-08,61539.18918918919
39,92,2013-02-15,125380.4054054054
39,93,2013-02-22,43035.13513513513
39,94,2013-03-01,56338.40540540541
39,95,2013-03-08,104866.81081081081
39,96,2013-03-15,28061.18918918919
39,97,2013-03-22,25993.567567567567
39,98,2013-03-29,10402.621621621622
39,99,2013-04-05,163.24324324324326
39,1,2013-04-12,18456.405405405407
39,2,2013-04-19,71043.18918918919
39,3,2013-04-26,12354.756756756757
39,4,2013-05-03,47786.89189189189
39,5,2013-05-10,25206.64864864865
39,6,2013-05-17,3037.4054054054054
39,7,2013-05-24,29436.324324324323
39,8,2013-05-31,37258.43243243243
39,9,2013-06-07,16077.621621621622
39,10,2013-06-14,16478.08108108108
39,11,2013-06-21,18083.405405405407
39,12,2013-06-28,4259.243243243243
39,13,2013-07-05,57495.40540540541
39,14,2013-07-12,20678.91891891892
39,16,2013-07-19,7102.7027027027025
39,17,2013-07-26,12526.72972972973
39,18,2012-11-02,24933.675675675677
39,20,2012-11-09,7534.4324324324325
39,21,2012-11-16,7530.054054054054
39,22,2012-11-23,13544.81081081081
39,23,2012-11-30,18878.62162162162
39,24,2012-12-07,7901.243243243243
39,25,2012-12-14,9142.594594594595
39,26,2012-12-21,11170.945945945947
39,27,2012-12-28,1940.5135135135135
39,28,2013-01-04,1112.4054054054054
39,29,2013-01-11,5751.1621621621625
39,30,2013-01-18,2845.5945945945946
39,31,2013-01-25,1990.7837837837837
39,32,2013-02-01,6335.405405405405
39,33,2013-02-08,8876.81081081081
39,34,2013-02-15,15757.162162162162
39,35,2013-02-22,1997.8108108108108
39,36,2013-03-01,1361.5135135135135
39,38,2013-03-08,48106.18918918919
39,40,2013-03-15,66086.43243243243
39,41,2013-03-22,2485.2972972972975
39,42,2013-03-29,4011.9189189189187
39,44,2013-04-05,5273.027027027027
39,46,2013-04-12,31013.594594594593
39,49,2013-04-19,6892.756756756757
39,52,2013-04-26,2802.6216216216217
39,54,2013-05-03,33.75675675675676
39,55,2013-05-10,17986.18918918919
39,56,2013-05-17,1347.7027027027027
39,58,2013-05-24,1900.2162162162163
39,59,2013-05-31,831.918918918919
39,60,2013-06-07,390.6756756756757
39,67,2013-06-14,9878.243243243243
39,71,2013-06-21,5738.72972972973
39,72,2013-06-28,52524.10810810811
39,74,2013-07-05,22992.567567567567
39,79,2013-07-12,42787.7027027027
39,80,2013-07-19,12897.594594594595
39,81,2013-07-26,20356.432432432433
39,82,2012-11-02,24737.864864864863
39,83,2012-11-09,5153.918918918919
39,85,2012-11-16,1524.2972972972973
39,87,2012-11-23,7228.081081081081
39,90,2012-11-30,86021.54054054055
39,91,2012-12-07,62759.59459459459
39,92,2012-12-14,130016.4054054054
39,93,2012-12-21,44857.05405405405
39,94,2012-12-28,56261.32432432433
39,95,2013-01-04,105493.83783783784
39,96,2013-01-11,26263.324324324323
39,97,2013-01-18,25053.054054054053
39,98,2013-01-25,11125.297297297297
39,99,2013-02-01,136.86486486486487
39,1,2013-02-08,23689.64864864865
39,2,2013-02-15,81619.21621621621
39,3,2013-02-22,13326.81081081081
39,4,2013-03-01,51283.89189189189
39,5,2013-03-08,111687.91891891892
39,6,2013-03-15,28161.64864864865
39,7,2013-03-22,129080.0
39,8,2013-03-29,37943.78378378379
39,9,2013-04-05,24051.35135135135
39,10,2013-04-12,19248.08108108108
39,11,2013-04-19,25128.62162162162
39,12,2013-04-26,4474.189189189189
39,13,2013-05-03,58500.2972972973
39,14,2013-05-10,52528.0
39,16,2013-05-17,6847.756756756757
39,17,2013-05-24,16653.37837837838
39,18,2013-05-31,55440.94594594595
39,19,2013-06-07,302.5945945945946
39,20,2013-06-14,11161.135135135135
39,21,2013-06-21,12642.297297297297
39,22,2013-06-28,20416.0
39,23,2013-07-05,24815.513513513513
39,24,2013-07-12,11945.297297297297
39,25,2013-07-19,11185.675675675675
39,26,2013-07-26,12765.756756756757
39,27,2012-11-02,2896.810810810811
39,28,2012-11-09,1179.5135135135135
39,29,2012-11-16,6916.513513513513
39,30,2012-11-23,3122.324324324324
39,31,2012-11-30,2297.5405405405404
39,32,2012-12-07,9930.081081081082
39,33,2012-12-14,12818.648648648648
39,34,2012-12-21,19344.864864864863
39,35,2012-12-28,2127.7837837837837
39,36,2013-01-04,1622.4594594594594
39,38,2013-01-11,47066.94594594595
39,40,2013-01-18,66086.18918918919
39,41,2013-01-25,3976.7297297297296
39,42,2013-02-01,4034.2702702702704
39,44,2013-02-08,7546.324324324324
39,46,2013-02-15,33751.51351351351
39,49,2013-02-22,6270.5675675675675
39,52,2013-03-01,3265.4594594594596
39,54,2013-03-08,83.70270270270271
39,55,2013-03-15,40184.2972972973
39,56,2013-03-22,3457.5405405405404
39,58,2013-03-29,2980.324324324324
39,59,2013-04-05,1654.945945945946
39,60,2013-04-12,318.43243243243245
39,67,2013-04-19,10999.567567567568
39,71,2013-04-26,11857.783783783783
39,72,2013-05-03,290197.02702702704
39,74,2013-05-10,26846.72972972973
39,79,2013-05-17,44713.83783783784
39,80,2013-05-24,12747.297297297297
39,81,2013-05-31,21432.891891891893
39,82,2013-06-07,35293.18918918919
39,83,2013-06-14,5724.135135135135
39,85,2013-06-21,1785.1351351351352
39,87,2013-06-28,9296.432432432432
39,90,2013-07-05,91838.05405405405
39,91,2013-07-12,60868.59459459459
39,92,2013-07-19,149055.37837837837
39,93,2013-07-26,47459.02702702703
39,94,2012-11-02,60025.94594594595
39,95,2012-11-09,106668.45945945945
39,96,2012-11-16,36140.40540540541
39,97,2012-11-23,26040.45945945946
39,98,2012-11-30,13860.27027027027
39,99,2012-12-07,10947.972972972973
39,1,2012-12-14,22573.64864864865
39,2,2012-12-21,74263.86486486487
39,3,2012-12-28,13624.351351351352
39,4,2013-01-04,50734.43243243243
39,5,2013-01-11,67328.56756756757
39,6,2013-01-18,7762.810810810811
39,7,2013-01-25,103353.72972972973
39,8,2013-02-01,38532.40540540541
39,9,2013-02-08,23472.91891891892
39,10,2013-02-15,22015.864864864863
39,11,2013-02-22,29197.62162162162
39,12,2013-03-01,4535.324324324324
39,13,2013-03-08,60228.37837837838
39,14,2013-03-15,57001.59459459459
39,16,2013-03-22,7343.621621621622
39,17,2013-03-29,16808.135135135137
39,18,2013-04-05,73091.45945945945
39,20,2013-04-12,9828.756756756757
39,21,2013-04-19,10654.45945945946
39,22,2013-04-26,23107.91891891892
39,23,2013-05-03,22421.027027027027
39,24,2013-05-10,11566.18918918919
39,25,2013-05-17,10728.675675675675
39,26,2013-05-24,12422.108108108108
39,27,2013-05-31,2335.4054054054054
39,28,2013-06-07,1192.054054054054
39,29,2013-06-14,6948.891891891892
39,30,2013-06-21,3057.3513513513512
39,31,2013-06-28,1994.027027027027
39,32,2013-07-05,8194.135135135135
39,33,2013-07-12,10854.54054054054
39,34,2013-07-19,17682.297297297297
39,35,2013-07-26,2049.6486486486488
39,36,2012-11-02,1430.2162162162163
39,38,2012-11-09,48283.08108108108
39,40,2012-11-16,65484.91891891892
39,41,2012-11-23,3358.0810810810813
39,42,2012-11-30,3971.0810810810813
39,44,2012-12-07,7396.621621621622
39,46,2012-12-14,33426.24324324324
39,49,2012-12-21,6792.189189189189
39,52,2012-12-28,3000.108108108108
39,54,2013-01-04,52.54054054054054
39,55,2013-01-11,38631.21621621621
39,56,2013-01-18,4410.2972972972975
39,58,2013-01-25,3414.7567567567567
39,59,2013-02-01,881.4324324324324
39,60,2013-02-08,330.05405405405406
39,67,2013-02-15,10944.45945945946
39,71,2013-02-22,11104.972972972973
39,72,2013-03-01,144158.8918918919
39,74,2013-03-08,25573.675675675677
39,79,2013-03-15,43875.97297297297
39,80,2013-03-22,12514.81081081081
39,81,2013-03-29,20722.324324324323
39,82,2013-04-05,29244.54054054054
39,83,2013-04-12,5276.081081081081
39,85,2013-04-19,2515.891891891892
39,87,2013-04-26,7691.810810810811
39,90,2013-05-03,90728.97297297297
39,91,2013-05-10,60169.45945945946
39,92,2013-05-17,133908.97297297296
39,93,2013-05-24,45351.7027027027
39,94,2013-05-31,60075.27027027027
39,95,2013-06-07,107893.16216216216
39,96,2013-06-14,29588.513513513513
39,97,2013-06-21,26019.243243243243
39,98,2013-06-28,12613.783783783783
39,99,2013-07-05,1883.7837837837837
39,1,2013-07-12,52619.21621621621
39,2,2013-07-19,70065.8918918919
39,3,2013-07-26,15623.648648648648
39,4,2012-11-02,49499.54054054054
39,5,2012-11-09,75689.75675675676
39,6,2012-11-16,10688.243243243243
39,7,2012-11-23,104023.5945945946
39,8,2012-11-30,40349.91891891892
39,9,2012-12-07,24027.594594594593
39,10,2012-12-14,19220.72972972973
39,11,2012-12-21,26493.513513513513
39,12,2012-12-28,4679.810810810811
39,13,2013-01-04,59027.24324324324
39,14,2013-01-11,49402.56756756757
39,16,2013-01-18,10015.027027027027
39,17,2013-01-25,15240.27027027027
39,18,2013-02-01,71108.21621621621
39,19,2013-02-08,243.16216216216216
39,20,2013-02-15,9499.72972972973
39,21,2013-02-22,10515.918918918918
39,22,2013-03-01,20170.945945945947
39,23,2013-03-08,26088.756756756757
39,24,2013-03-15,10690.405405405405
39,25,2013-03-22,10115.324324324325
39,26,2013-03-29,12566.648648648648
39,27,2013-04-05,2576.162162162162
39,28,2013-04-12,903.1081081081081
39,29,2013-04-19,7163.351351351352
39,30,2013-04-26,3519.3513513513512
39,31,2013-05-03,4187.8378378378375
39,32,2013-05-10,12749.432432432432
39,33,2013-05-17,12315.486486486487
39,34,2013-05-24,17029.0
39,35,2013-05-31,2348.5675675675675
39,36,2013-06-07,1626.5945945945946
39,38,2013-06-14,45829.48648648649
39,40,2013-06-21,63452.05405405405
39,41,2013-06-28,3062.9189189189187
39,42,2013-07-05,3773.5675675675675
39,44,2013-07-12,9295.594594594595
39,46,2013-07-19,36944.94594594595
39,49,2013-07-26,6983.783783783784
39,52,2012-11-02,2996.5675675675675
39,54,2012-11-09,68.94594594594595
39,55,2012-11-16,25780.08108108108
39,56,2012-11-23,4536.8378378378375
39,58,2012-11-30,2448.054054054054
39,59,2012-12-07,5055.621621621622
39,60,2012-12-14,1009.4324324324324
39,67,2012-12-21,17181.972972972973
39,71,2012-12-28,9474.0
39,72,2013-01-04,148532.2972972973
39,74,2013-01-11,28848.62162162162
39,79,2013-01-18,43115.91891891892
39,80,2013-01-25,12385.216216216217
39,81,2013-02-01,21660.432432432433
39,82,2013-02-08,30188.675675675677
39,83,2013-02-15,5117.0
39,85,2013-02-22,4296.189189189189
39,87,2013-03-01,7717.810810810811
39,90,2013-03-08,87993.24324324324
39,91,2013-03-15,60550.59459459459
39,92,2013-03-22,131855.67567567568
39,93,2013-03-29,47347.86486486487
39,94,2013-04-05,57498.91891891892
39,95,2013-04-12,107602.67567567568
39,96,2013-04-19,32693.486486486487
39,97,2013-04-26,27275.216216216217
39,98,2013-05-03,13732.972972972973
39,99,2013-05-10,2000.0
39,1,2013-05-17,48072.45945945946
39,2,2013-05-24,71632.81081081081
39,3,2013-05-31,17913.837837837837
39,4,2013-06-07,48639.59459459459
39,5,2013-06-14,78675.37837837837
39,6,2013-06-21,8628.567567567568
39,7,2013-06-28,118390.48648648648
39,8,2013-07-05,42157.75675675676
39,9,2013-07-12,23184.432432432433
39,10,2013-07-19,21701.08108108108
39,11,2013-07-26,27154.567567567567
39,12,2012-11-02,4313.081081081081
39,13,2012-11-09,58825.24324324324
39,14,2012-11-16,39088.7027027027
39,16,2012-11-23,6291.351351351352
39,17,2012-11-30,15144.972972972973
39,18,2012-12-07,59107.91891891892
39,20,2012-12-14,8018.351351351352
39,21,2012-12-21,10744.216216216217
39,22,2012-12-28,19882.45945945946
39,23,2013-01-04,27489.62162162162
39,24,2013-01-11,11339.81081081081
39,25,2013-01-18,10366.783783783783
39,26,2013-01-25,11136.081081081082
39,27,2013-02-01,2737.864864864865
39,28,2013-02-08,1397.054054054054
39,29,2013-02-15,9269.972972972973
39,30,2013-02-22,3009.162162162162
39,31,2013-03-01,3191.2702702702704
39,32,2013-03-08,10718.135135135135
39,33,2013-03-15,10263.54054054054
39,34,2013-03-22,17821.54054054054
39,35,2013-03-29,2445.945945945946
39,36,2013-04-05,1320.081081081081
39,38,2013-04-12,45068.7027027027
39,40,2013-04-19,65142.51351351351
39,41,2013-04-26,3183.4054054054054
39,42,2013-05-03,4076.864864864865
39,44,2013-05-10,7521.891891891892
39,46,2013-05-17,38737.56756756757
39,49,2013-05-24,7045.621621621622
39,52,2013-05-31,2963.7837837837837
39,54,2013-06-07,68.43243243243244
39,55,2013-06-14,35179.89189189189
39,56,2013-06-21,4371.216216216216
39,58,2013-06-28,2238.108108108108
39,59,2013-07-05,4316.108108108108
39,60,2013-07-12,999.4594594594595
39,67,2013-07-19,21657.756756756757
39,71,2013-07-26,8692.054054054053
39,72,2012-11-02,85728.37837837837
39,74,2012-11-09,25456.405405405407
39,79,2012-11-16,42282.13513513513
39,80,2012-11-23,13359.81081081081
39,81,2012-11-30,20567.324324324323
39,82,2012-12-07,44521.62162162162
39,83,2012-12-14,5262.243243243243
39,85,2012-12-21,4581.7027027027025
39,87,2012-12-28,7405.4324324324325
39,90,2013-01-04,90346.48648648648
39,91,2013-01-11,60244.72972972973
39,92,2013-01-18,125782.56756756757
39,93,2013-01-25,43626.72972972973
39,94,2013-02-01,55270.08108108108
39,95,2013-02-08,103298.24324324324
39,96,2013-02-15,28239.783783783783
39,97,2013-02-22,25645.837837837837
39,98,2013-03-01,14151.918918918918
39,99,2013-03-08,2322.7027027027025
39,1,2013-03-15,63005.86486486487
39,2,2013-03-22,80637.78378378379
39,3,2013-03-29,22508.567567567567
39,4,2013-04-05,51678.97297297297
39,5,2013-04-12,86385.75675675676
39,6,2013-04-19,25610.81081081081
39,7,2013-04-26,213091.45945945947
39,8,2013-05-03,49601.78378378379
39,9,2013-05-10,30589.405405405407
39,10,2013-05-17,20767.27027027027
39,11,2013-05-24,26401.432432432433
39,12,2013-05-31,4737.675675675676
39,13,2013-06-07,60030.13513513513
39,14,2013-06-14,57068.59459459459
39,16,2013-06-21,9450.216216216217
39,17,2013-06-28,23753.18918918919
39,18,2013-07-05,40995.0
39,20,2013-07-12,9648.162162162162
39,21,2013-07-19,10888.891891891892
39,22,2013-07-26,23623.972972972973
39,23,2012-11-02,49484.75675675676
39,24,2012-11-09,11567.972972972973
39,25,2012-11-16,12316.351351351352
39,26,2012-11-23,13168.783783783783
39,27,2012-11-30,4524.081081081081
39,28,2012-12-07,1263.6756756756756
39,29,2012-12-14,12302.378378378378
39,30,2012-12-21,3300.3513513513512
39,31,2012-12-28,5103.108108108108
39,32,2013-01-04,42961.75675675676
39,33,2013-01-11,26433.72972972973
39,34,2013-01-18,18818.216216216217
39,35,2013-01-25,2866.5135135135133
39,36,2013-02-01,1725.081081081081
39,38,2013-02-08,46515.24324324324
39,40,2013-02-15,66703.67567567568
39,41,2013-02-22,6163.054054054054
39,42,2013-03-01,4186.891891891892
39,44,2013-03-08,9306.972972972973
39,46,2013-03-15,49722.27027027027
39,49,2013-03-22,7400.108108108108
39,52,2013-03-29,3872.4324324324325
39,54,2013-04-05,122.56756756756756
39,55,2013-04-12,42017.02702702703
39,56,2013-04-19,1837.2432432432433
39,58,2013-04-26,2575.027027027027
39,59,2013-05-03,6039.783783783784
39,60,2013-05-10,1141.1351351351352
39,67,2013-05-17,25646.81081081081
39,71,2013-05-24,9602.756756756757
39,72,2013-05-31,155011.2162162162
39,74,2013-06-07,27823.594594594593
39,79,2013-06-14,43860.91891891892
39,80,2013-06-21,14051.324324324325
39,81,2013-06-28,22663.216216216217
39,82,2013-07-05,67167.37837837837
39,83,2013-07-12,6501.135135135135
39,85,2013-07-19,6232.108108108108
39,87,2013-07-26,8469.864864864865
39,90,2012-11-02,100308.35135135135
39,91,2012-11-09,59859.94594594595
39,92,2012-11-16,134306.13513513515
39,93,2012-11-23,46186.51351351351
39,94,2012-11-30,62428.35135135135
39,95,2012-12-07,108070.24324324324
39,96,2012-12-14,40684.24324324324
39,97,2012-12-21,28362.891891891893
39,98,2012-12-28,15240.891891891892
39,99,2013-01-04,2578.6486486486488
39,1,2013-01-11,18619.432432432433
39,2,2013-01-18,73509.21621621621
39,3,2013-01-25,11476.054054054053
39,4,2013-02-01,48572.67567567567
39,5,2013-02-08,50711.13513513513
39,6,2013-02-15,6836.4324324324325
39,7,2013-02-22,59774.94594594595
39,8,2013-03-01,34640.7027027027
39,9,2013-03-08,20111.783783783783
39,10,2013-03-15,17996.972972972973
39,11,2013-03-22,20762.702702702703
39,12,2013-03-29,4267.0
39,13,2013-04-05,59138.97297297297
39,14,2013-04-12,36779.81081081081
39,16,2013-04-19,5298.5675675675675
39,17,2013-04-26,14932.0
39,18,2013-05-03,23510.324324324323
39,19,2013-05-10,238.3783783783784
39,20,2013-05-17,7591.918918918919
39,21,2013-05-24,9431.297297297297
39,22,2013-05-31,19806.972972972973
39,23,2013-06-07,27818.62162162162
39,24,2013-06-14,5563.8378378378375
39,25,2013-06-21,7810.459459459459
39,26,2013-06-28,7427.351351351352
39,27,2013-07-05,3069.6216216216217
39,28,2013-07-12,1033.0
39,29,2013-07-19,9132.351351351352
39,30,2013-07-26,3246.0
39,31,2012-11-02,2605.4864864864867
39,32,2012-11-09,17276.54054054054
39,33,2012-11-16,14018.135135135135
39,34,2012-11-23,16488.243243243243
39,35,2012-11-30,1663.945945945946
39,36,2012-12-07,1179.8918918918919
39,38,2012-12-14,44897.72972972973
39,40,2012-12-21,60894.89189189189
39,41,2012-12-28,5816.135135135135
39,42,2013-01-04,4207.081081081081
39,44,2013-01-11,3956.810810810811
39,46,2013-01-18,34139.10810810811
39,49,2013-01-25,8251.378378378378
39,52,2013-02-01,2952.2162162162163
39,54,2013-02-08,98.21621621621621
39,55,2013-02-15,27216.432432432433
39,56,2013-02-22,734.7837837837837
39,58,2013-03-01,2345.810810810811
39,59,2013-03-08,4796.108108108108
39,60,2013-03-15,231.67567567567568
39,67,2013-03-22,12927.783783783783
39,71,2013-03-29,8183.918918918919
39,72,2013-04-05,89311.27027027027
39,74,2013-04-12,28015.675675675677
39,79,2013-04-19,39972.32432432433
39,80,2013-04-26,12350.351351351352
39,81,2013-05-03,18372.64864864865
39,82,2013-05-10,39447.45945945946
39,83,2013-05-17,5841.621621621622
39,85,2013-05-24,4036.135135135135
39,87,2013-05-31,7861.7027027027025
39,90,2013-06-07,92835.37837837837
39,91,2013-06-14,55969.43243243243
39,92,2013-06-21,127164.24324324324
39,93,2013-06-28,40264.10810810811
39,94,2013-07-05,57172.62162162162
39,95,2013-07-12,100007.83783783784
39,96,2013-07-19,40351.48648648649
39,97,2013-07-26,24742.162162162163
39,98,2012-11-02,10369.72972972973
39,99,2012-11-09,1760.4054054054054
39,1,2012-11-16,13607.783783783783
39,2,2012-11-23,59551.05405405405
39,3,2012-11-30,19786.54054054054
39,4,2012-12-07,44598.89189189189
39,5,2012-12-14,19016.702702702703
39,6,2012-12-21,2350.0
39,7,2012-12-28,21925.64864864865
39,8,2013-01-04,35885.56756756757
39,9,2013-01-11,13610.081081081082
39,10,2013-01-18,13799.972972972973
39,11,2013-01-25,18604.513513513513
39,12,2013-02-01,3696.4054054054054
39,13,2013-02-08,53846.08108108108
39,14,2013-02-15,17659.108108108107
39,16,2013-02-22,5142.189189189189
39,17,2013-03-01,10370.648648648648
39,18,2013-03-08,5419.675675675676
39,20,2013-03-15,6609.72972972973
39,21,2013-03-22,6187.108108108108
39,22,2013-03-29,11152.351351351352
39,23,2013-04-05,17324.945945945947
39,24,2013-04-12,4234.216216216216
39,25,2013-04-19,5236.945945945946
39,26,2013-04-26,6851.783783783784
39,27,2013-05-03,1805.8108108108108
39,28,2013-05-10,816.2432432432432
39,29,2013-05-17,5424.783783783784
39,30,2013-05-24,2700.135135135135
39,31,2013-05-31,1557.3783783783783
39,32,2013-06-07,3991.162162162162
39,33,2013-06-14,3684.5945945945946
39,34,2013-06-21,12818.702702702703
39,35,2013-06-28,1226.5135135135135
39,36,2013-07-05,704.4054054054054
39,38,2013-07-12,50767.08108108108
39,40,2013-07-19,63293.05405405405
39,41,2013-07-26,3506.189189189189
39,42,2012-11-23,4381.27027027027
39,44,2012-12-07,3777.3783783783783
39,46,2012-12-28,29828.594594594593
39,49,2013-02-15,8474.0
39,52,2013-02-22,1683.918918918919
39,54,2013-03-01,37.32432432432432
39,55,2013-04-05,9096.594594594595
39,56,2013-04-12,918.6756756756756
39,58,2013-04-26,1488.054054054054
39,59,2013-05-03,459.8378378378378
39,60,2013-05-10,454.7027027027027
39,67,2013-05-17,9091.081081081082
39,71,2013-05-24,5632.621621621622
39,72,2013-05-31,40515.2972972973
39,74,2013-06-07,24850.0
39,79,2013-06-14,39508.16216216216
39,80,2013-06-21,12419.756756756757
39,81,2013-06-28,20151.08108108108
39,82,2013-07-05,21985.216216216217
39,83,2013-07-12,6110.810810810811
39,85,2013-07-19,1687.4324324324325
39,87,2013-07-26,6694.135135135135
39,90,2012-11-02,81852.1081081081
39,91,2012-11-09,57760.08108108108
39,92,2012-11-16,117470.5945945946
39,93,2012-11-23,38879.43243243243
39,94,2012-11-30,56783.56756756757
39,95,2012-12-07,95089.51351351352
39,96,2012-12-14,22845.864864864863
39,97,2012-12-21,23232.135135135137
39,98,2012-12-28,8957.297297297297
39,99,2013-01-04,1141.972972972973
39,1,2013-01-11,16486.72972972973
39,2,2013-01-18,70449.94594594595
39,3,2013-01-25,17748.54054054054
39,4,2013-02-01,45485.83783783784
39,5,2013-02-08,19941.135135135137
39,6,2013-02-15,2431.108108108108
39,7,2013-02-22,21739.783783783783
39,8,2013-03-01,36450.05405405405
39,9,2013-03-08,15246.675675675675
39,10,2013-03-15,14210.054054054053
39,11,2013-03-22,18626.108108108107
39,12,2013-03-29,3809.4864864864867
39,13,2013-04-05,57409.54054054054
39,14,2013-04-12,20692.72972972973
39,16,2013-04-19,8078.918918918919
39,17,2013-04-26,10293.108108108108
39,18,2013-05-03,2918.3783783783783
39,20,2013-05-10,6893.216216216216
39,21,2013-05-17,6292.324324324324
39,22,2013-05-24,12445.837837837838
39,23,2013-05-31,17756.297297297297
39,24,2013-06-07,4610.459459459459
39,25,2013-06-14,5602.72972972973
39,26,2013-06-21,7787.945945945946
39,27,2013-06-28,1842.1891891891892
39,28,2013-07-05,834.081081081081
39,29,2013-07-12,5481.027027027027
39,30,2013-07-19,3186.7027027027025
39,31,2013-07-26,1635.6756756756756
39,32,2012-11-02,4353.540540540541
39,33,2012-11-09,4136.8378378378375
39,34,2012-11-16,13475.945945945947
39,35,2012-11-23,1261.4324324324325
39,36,2012-11-30,649.7027027027027
39,38,2012-12-07,48964.32432432433
39,40,2012-12-14,65155.2972972973
39,41,2012-12-21,4377.405405405405
39,42,2012-12-28,4299.027027027027
39,44,2013-01-04,3673.9189189189187
39,45,2013-01-11,55.37837837837838
39,46,2013-01-18,31566.783783783783
39,49,2013-01-25,8408.72972972973
39,52,2013-02-01,1681.1891891891892
39,54,2013-02-08,27.675675675675677
39,55,2013-02-15,8575.972972972973
39,56,2013-02-22,869.8648648648649
39,58,2013-03-01,1593.3783783783783
39,59,2013-03-08,396.56756756756755
39,60,2013-03-15,415.8378378378378
39,67,2013-03-22,9202.18918918919
39,71,2013-03-29,5960.405405405405
39,72,2013-04-05,40971.83783783784
39,74,2013-04-12,23631.64864864865
39,79,2013-04-19,40468.16216216216
39,80,2013-04-26,12558.27027027027
39,81,2013-05-03,20263.513513513513
39,82,2013-05-10,21895.54054054054
39,83,2013-05-17,6159.864864864865
39,85,2013-05-24,1378.8108108108108
39,87,2013-05-31,6976.756756756757
39,90,2013-06-07,82247.35135135135
39,91,2013-06-14,60829.59459459459
39,92,2013-06-21,118076.45945945945
39,93,2013-06-28,39814.54054054054
39,94,2013-07-05,56357.64864864865
39,95,2013-07-12,98667.45945945945
39,96,2013-07-19,23840.756756756757
39,97,2013-07-26,24198.91891891892
39,98,2012-11-02,9042.621621621622
39,1,2012-11-09,15761.648648648648
39,2,2012-11-16,60315.78378378379
39,3,2012-11-23,18610.243243243243
39,4,2012-11-30,44558.18918918919
39,5,2012-12-07,18217.783783783783
39,6,2012-12-14,1994.7027027027027
39,7,2012-12-21,22076.72972972973
39,8,2012-12-28,35890.7027027027
39,9,2013-01-04,13267.054054054053
39,10,2013-01-11,13091.486486486487
39,11,2013-01-18,17155.837837837837
39,12,2013-01-25,3722.6486486486488
39,13,2013-02-01,54886.83783783784
39,14,2013-02-08,17723.64864864865
39,16,2013-02-15,5393.27027027027
39,17,2013-02-22,10149.18918918919
39,18,2013-03-01,2724.7837837837837
39,20,2013-03-08,6658.405405405405
39,21,2013-03-15,6120.810810810811
39,22,2013-03-22,11449.297297297297
39,23,2013-03-29,17479.432432432433
39,24,2013-04-05,3807.864864864865
39,25,2013-04-12,5184.054054054054
39,26,2013-04-19,7381.216216216216
39,27,2013-04-26,1744.8648648648648
39,28,2013-05-03,827.3783783783783
39,29,2013-05-10,5363.972972972973
39,30,2013-05-17,2763.972972972973
39,31,2013-05-24,1435.7837837837837
39,32,2013-05-31,3778.891891891892
39,33,2013-06-07,3815.945945945946
39,34,2013-06-14,12882.135135135135
39,35,2013-06-21,1280.8108108108108
39,36,2013-06-28,738.3243243243244
39,38,2013-07-05,50254.48648648649
39,40,2013-07-12,63170.45945945946
39,41,2013-07-19,1262.7297297297298
39,42,2013-07-26,4410.405405405405
39,44,2012-11-02,3820.7567567567567
39,46,2012-11-09,29714.0
39,49,2012-11-16,7705.2972972972975
39,52,2012-11-23,1725.6216216216217
